% 11/22/14 2:02:14 PM 
 %time(s);  Meter 1;   Meter 2;   none; 
0.000E+0	2.558E-1	-3.620E-2	0.000E+0
1.688E-1	2.559E-1	-3.619E-2	0.000E+0
3.620E-1	2.559E-1	-3.619E-2	0.000E+0
4.889E-1	2.558E-1	-3.634E-2	0.000E+0
6.141E-1	2.559E-1	-3.626E-2	0.000E+0
7.410E-1	2.559E-1	-3.628E-2	0.000E+0
8.670E-1	2.558E-1	-3.622E-2	0.000E+0
9.930E-1	2.558E-1	-3.629E-2	0.000E+0
1.119E+0	3.292E-1	-3.617E-2	0.000E+0
1.270E+0	4.045E-1	-3.617E-2	0.000E+0
1.462E+0	4.046E-1	-3.623E-2	0.000E+0
1.590E+0	4.047E-1	-3.612E-2	0.000E+0
1.714E+0	4.047E-1	-3.609E-2	0.000E+0
1.841E+0	4.298E-1	-3.598E-2	0.000E+0
1.965E+0	4.459E-1	-3.575E-2	0.000E+0
2.091E+0	4.849E-1	-3.574E-2	0.000E+0
2.218E+0	4.899E-1	-3.578E-2	0.000E+0
2.372E+0	4.902E-1	-3.570E-2	0.000E+0
2.563E+0	4.902E-1	-3.567E-2	0.000E+0
2.689E+0	4.902E-1	-3.586E-2	0.000E+0
2.816E+0	4.901E-1	-3.569E-2	0.000E+0
2.943E+0	4.902E-1	-3.565E-2	0.000E+0
3.069E+0	4.906E-1	-3.471E-2	0.000E+0
3.196E+0	5.575E-1	-3.480E-2	0.000E+0
3.323E+0	5.581E-1	-3.490E-2	0.000E+0
3.852E+0	6.278E-1	-3.060E-2	0.000E+0
3.978E+0	6.715E-1	-3.054E-2	0.000E+0
4.105E+0	6.721E-1	-3.046E-2	0.000E+0
4.232E+0	6.747E-1	-3.052E-2	0.000E+0
4.358E+0	7.052E-1	-2.911E-2	0.000E+0
4.573E+0	7.088E-1	-2.915E-2	0.000E+0
4.765E+0	7.095E-1	-2.908E-2	0.000E+0
4.891E+0	7.094E-1	-2.911E-2	0.000E+0
5.016E+0	7.229E-1	-2.835E-2	0.000E+0
5.142E+0	7.346E-1	-2.788E-2	0.000E+0
5.269E+0	7.483E-1	-2.767E-2	0.000E+0
5.395E+0	7.596E-1	-2.763E-2	0.000E+0
5.522E+0	7.710E-1	-2.733E-2	0.000E+0
5.673E+0	7.802E-1	-2.652E-2	0.000E+0
5.865E+0	8.062E-1	-2.651E-2	0.000E+0
5.990E+0	8.227E-1	-2.635E-2	0.000E+0
6.116E+0	8.406E-1	-2.624E-2	0.000E+0
6.242E+0	8.427E-1	-2.605E-2	0.000E+0
6.368E+0	8.443E-1	-2.618E-2	0.000E+0
6.495E+0	8.448E-1	-2.629E-2	0.000E+0
6.622E+0	8.451E-1	-2.626E-2	0.000E+0
6.774E+0	8.654E-1	-2.547E-2	0.000E+0
6.967E+0	8.886E-1	-2.564E-2	0.000E+0
7.094E+0	8.892E-1	-2.574E-2	0.000E+0
7.221E+0	9.213E-1	-2.480E-2	0.000E+0
7.346E+0	9.247E-1	-2.484E-2	0.000E+0
7.473E+0	9.287E-1	-2.434E-2	0.000E+0
7.599E+0	9.582E-1	-2.348E-2	0.000E+0
7.724E+0	9.600E-1	-2.355E-2	0.000E+0
7.875E+0	9.608E-1	-2.216E-2	0.000E+0
8.068E+0	9.879E-1	-2.175E-2	0.000E+0
8.195E+0	9.930E-1	-1.729E-2	0.000E+0
8.322E+0	1.050E+0	-1.390E-2	0.000E+0
8.446E+0	1.067E+0	-5.438E-3	0.000E+0
8.572E+0	1.090E+0	-5.534E-3	0.000E+0
8.698E+0	1.114E+0	2.183E-3	0.000E+0
8.825E+0	1.118E+0	1.900E-3	0.000E+0
9.355E+0	1.119E+0	1.072E-2	0.000E+0
9.480E+0	1.170E+0	1.515E-2	0.000E+0
9.799E+0	1.232E+0	1.297E-2	0.000E+0
9.926E+0	1.237E+0	1.217E-2	0.000E+0
1.008E+1	1.250E+0	7.893E-3	0.000E+0
1.027E+1	1.302E+0	4.182E-3	0.000E+0
1.039E+1	1.303E+0	3.732E-3	0.000E+0
1.052E+1	1.313E+0	-1.647E-4	0.000E+0
1.065E+1	1.346E+0	-1.525E-3	0.000E+0
1.077E+1	1.347E+0	-1.921E-3	0.000E+0
1.090E+1	1.348E+0	-2.275E-3	0.000E+0
1.102E+1	1.349E+0	-3.330E-3	0.000E+0
1.118E+1	1.387E+0	-4.815E-3	0.000E+0
1.137E+1	1.399E+0	-4.942E-3	0.000E+0
1.150E+1	1.415E+0	-5.020E-3	0.000E+0
1.162E+1	1.416E+0	-4.167E-3	0.000E+0
1.175E+1	1.432E+0	-3.942E-3	0.000E+0
1.187E+1	1.433E+0	-3.795E-3	0.000E+0
1.200E+1	1.473E+0	7.030E-3	0.000E+0
1.213E+1	1.486E+0	6.880E-3	0.000E+0
1.228E+1	1.494E+0	9.940E-3	0.000E+0
1.247E+1	1.503E+0	1.386E-2	0.000E+0
1.260E+1	1.508E+0	1.502E-2	0.000E+0
1.272E+1	1.509E+0	1.478E-2	0.000E+0
1.285E+1	1.511E+0	1.537E-2	0.000E+0
1.298E+1	1.514E+0	2.228E-2	0.000E+0
1.310E+1	1.527E+0	2.270E-2	0.000E+0
1.323E+1	1.528E+0	2.367E-2	0.000E+0
1.338E+1	1.550E+0	3.880E-2	0.000E+0
1.357E+1	1.555E+0	4.149E-2	0.000E+0
1.370E+1	1.560E+0	4.332E-2	0.000E+0
1.382E+1	1.564E+0	4.793E-2	0.000E+0
1.395E+1	1.598E+0	9.086E-2	0.000E+0
1.408E+1	1.622E+0	9.098E-2	0.000E+0
1.420E+1	1.622E+0	9.079E-2	0.000E+0
1.433E+1	1.624E+0	9.541E-2	0.000E+0
1.486E+1	1.667E+0	1.010E-1	0.000E+0
1.498E+1	1.702E+0	9.969E-2	0.000E+0
1.511E+1	1.711E+0	9.171E-2	0.000E+0
1.524E+1	1.732E+0	8.264E-2	0.000E+0
1.536E+1	1.743E+0	7.902E-2	0.000E+0
1.558E+1	1.761E+0	6.534E-2	0.000E+0
1.577E+1	1.769E+0	6.162E-2	0.000E+0
1.590E+1	1.774E+0	5.939E-2	0.000E+0
1.603E+1	1.776E+0	5.312E-2	0.000E+0
1.615E+1	1.803E+0	3.959E-2	0.000E+0
1.628E+1	1.818E+0	3.565E-2	0.000E+0
1.640E+1	1.821E+0	3.356E-2	0.000E+0
1.653E+1	1.835E+0	2.879E-2	0.000E+0
1.668E+1	1.838E+0	2.818E-2	0.000E+0
1.687E+1	1.839E+0	2.788E-2	0.000E+0
1.700E+1	1.840E+0	2.376E-2	0.000E+0
1.731E+1	2.057E+0	1.694E-1	0.000E+0
1.744E+1	2.083E+0	2.147E-1	0.000E+0
1.757E+1	2.110E+0	2.288E-1	0.000E+0
1.778E+1	2.163E+0	2.486E-1	0.000E+0
1.797E+1	2.189E+0	2.284E-1	0.000E+0
1.810E+1	2.220E+0	1.971E-1	0.000E+0
1.823E+1	2.234E+0	1.892E-1	0.000E+0
1.835E+1	2.244E+0	1.574E-1	0.000E+0
1.848E+1	2.262E+0	1.516E-1	0.000E+0
1.861E+1	2.274E+0	1.038E-1	0.000E+0
1.892E+1	2.325E+0	7.148E-2	0.000E+0
1.908E+1	2.342E+0	6.765E-2	0.000E+0
1.920E+1	2.371E+0	5.786E-2	0.000E+0
1.933E+1	2.381E+0	5.726E-2	0.000E+0
1.946E+1	2.391E+0	5.887E-2	0.000E+0
1.958E+1	2.408E+0	6.155E-2	0.000E+0
1.971E+1	2.411E+0	7.325E-2	0.000E+0
1.983E+1	2.436E+0	7.545E-2	0.000E+0
2.057E+1	2.479E+0	1.683E-1	0.000E+0
2.070E+1	2.521E+0	2.194E-1	0.000E+0
2.083E+1	2.537E+0	2.315E-1	0.000E+0
2.095E+1	2.551E+0	2.808E-1	0.000E+0
2.110E+1	2.563E+0	2.947E-1	0.000E+0
2.128E+1	2.572E+0	3.347E-1	0.000E+0
2.140E+1	2.588E+0	3.769E-1	0.000E+0
2.153E+1	2.606E+0	4.107E-1	0.000E+0
2.166E+1	2.611E+0	4.433E-1	0.000E+0
2.178E+1	2.641E+0	4.659E-1	0.000E+0
2.191E+1	2.644E+0	4.655E-1	0.000E+0
2.203E+1	2.644E+0	4.652E-1	0.000E+0
2.218E+1	2.645E+0	4.733E-1	0.000E+0
2.238E+1	2.672E+0	4.702E-1	0.000E+0
2.250E+1	2.674E+0	4.657E-1	0.000E+0
2.263E+1	2.688E+0	4.501E-1	0.000E+0
2.276E+1	2.697E+0	4.446E-1	0.000E+0
2.288E+1	2.700E+0	4.392E-1	0.000E+0
2.301E+1	2.706E+0	3.871E-1	0.000E+0
2.313E+1	2.737E+0	3.671E-1	0.000E+0
2.329E+1	2.739E+0	3.623E-1	0.000E+0
2.348E+1	2.740E+0	3.311E-1	0.000E+0
2.360E+1	2.758E+0	3.168E-1	0.000E+0
2.373E+1	2.761E+0	3.100E-1	0.000E+0
2.386E+1	2.764E+0	2.845E-1	0.000E+0
2.398E+1	2.790E+0	2.203E-1	0.000E+0
2.411E+1	2.805E+0	2.155E-1	0.000E+0
2.424E+1	2.806E+0	2.128E-1	0.000E+0
2.438E+1	2.825E+0	1.735E-1	0.000E+0
2.458E+1	2.835E+0	1.648E-1	0.000E+0
2.470E+1	2.840E+0	1.620E-1	0.000E+0
2.483E+1	2.843E+0	1.566E-1	0.000E+0
2.496E+1	2.858E+0	1.388E-1	0.000E+0
2.508E+1	2.873E+0	1.356E-1	0.000E+0
2.521E+1	2.879E+0	1.340E-1	0.000E+0
2.534E+1	2.894E+0	1.342E-1	0.000E+0
2.587E+1	2.904E+0	1.385E-1	0.000E+0
2.599E+1	2.912E+0	1.388E-1	0.000E+0
2.612E+1	2.913E+0	1.400E-1	0.000E+0
2.625E+1	2.916E+0	1.528E-1	0.000E+0
2.637E+1	2.934E+0	1.578E-1	0.000E+0
2.659E+1	2.936E+0	1.589E-1	0.000E+0
2.678E+1	2.951E+0	2.006E-1	0.000E+0
2.691E+1	2.967E+0	2.056E-1	0.000E+0
2.703E+1	2.969E+0	2.182E-1	0.000E+0
2.716E+1	2.978E+0	2.275E-1	0.000E+0
2.729E+1	2.979E+0	2.291E-1	0.000E+0
2.741E+1	2.980E+0	2.293E-1	0.000E+0
2.754E+1	2.980E+0	2.305E-1	0.000E+0
2.769E+1	2.981E+0	2.303E-1	0.000E+0
2.788E+1	2.980E+0	2.301E-1	0.000E+0
2.801E+1	2.981E+0	2.314E-1	0.000E+0
2.813E+1	2.981E+0	2.323E-1	0.000E+0
2.826E+1	2.981E+0	2.320E-1	0.000E+0
2.839E+1	2.981E+0	2.324E-1	0.000E+0
2.851E+1	2.979E+0	3.990E-1	0.000E+0
2.864E+1	3.048E+0	4.409E-1	0.000E+0
2.879E+1	3.049E+0	4.442E-1	0.000E+0
2.898E+1	3.050E+0	4.422E-1	0.000E+0
2.911E+1	3.049E+0	4.642E-1	0.000E+0
2.923E+1	3.064E+0	5.146E-1	0.000E+0
2.936E+1	3.072E+0	5.467E-1	0.000E+0
2.949E+1	3.076E+0	5.625E-1	0.000E+0
2.961E+1	3.080E+0	5.854E-1	0.000E+0
2.974E+1	3.089E+0	6.583E-1	0.000E+0
2.989E+1	3.123E+0	7.727E-1	0.000E+0
3.008E+1	3.136E+0	7.914E-1	0.000E+0
3.021E+1	3.140E+0	7.978E-1	0.000E+0
3.033E+1	3.144E+0	8.020E-1	0.000E+0
3.046E+1	3.147E+0	8.171E-1	0.000E+0
3.059E+1	3.158E+0	8.334E-1	0.000E+0
3.071E+1	3.168E+0	8.394E-1	0.000E+0
3.084E+1	3.189E+0	8.323E-1	0.000E+0
3.137E+1	3.263E+0	6.252E-1	0.000E+0
3.150E+1	3.270E+0	6.237E-1	0.000E+0
3.162E+1	3.270E+0	6.223E-1	0.000E+0
3.175E+1	3.270E+0	6.249E-1	0.000E+0
3.187E+1	3.291E+0	4.957E-1	0.000E+0
3.209E+1	3.308E+0	4.873E-1	0.000E+0
3.228E+1	3.309E+0	4.738E-1	0.000E+0
3.241E+1	3.314E+0	4.629E-1	0.000E+0
3.253E+1	3.320E+0	4.391E-1	0.000E+0
3.266E+1	3.330E+0	3.978E-1	0.000E+0
3.279E+1	3.354E+0	3.572E-1	0.000E+0
3.291E+1	3.366E+0	3.515E-1	0.000E+0
3.304E+1	3.368E+0	3.480E-1	0.000E+0
3.319E+1	3.385E+0	3.303E-1	0.000E+0
3.338E+1	3.397E+0	3.274E-1	0.000E+0
3.351E+1	3.405E+0	3.284E-1	0.000E+0
3.363E+1	3.414E+0	3.529E-1	0.000E+0
3.376E+1	3.443E+0	3.665E-1	0.000E+0
3.389E+1	3.446E+0	3.691E-1	0.000E+0
3.401E+1	3.475E+0	4.485E-1	0.000E+0
3.414E+1	3.477E+0	4.483E-1	0.000E+0
3.429E+1	3.478E+0	4.529E-1	0.000E+0
3.448E+1	3.478E+0	4.529E-1	0.000E+0
3.461E+1	3.479E+0	4.546E-1	0.000E+0
3.474E+1	3.479E+0	4.544E-1	0.000E+0
3.486E+1	3.479E+0	4.555E-1	0.000E+0
3.499E+1	3.479E+0	4.563E-1	0.000E+0
3.512E+1	3.479E+0	4.565E-1	0.000E+0
3.524E+1	3.479E+0	4.568E-1	0.000E+0
3.539E+1	3.479E+0	4.558E-1	0.000E+0
3.559E+1	3.479E+0	6.180E-1	0.000E+0
3.571E+1	3.527E+0	6.876E-1	0.000E+0
3.584E+1	3.529E+0	6.915E-1	0.000E+0
3.596E+1	3.530E+0	6.894E-1	0.000E+0
3.609E+1	3.531E+0	6.946E-1	0.000E+0
3.641E+1	3.585E+0	1.265E+0	0.000E+0
3.687E+1	3.627E+0	1.730E+0	0.000E+0
3.700E+1	3.672E+0	1.752E+0	0.000E+0
3.713E+1	3.678E+0	1.780E+0	0.000E+0
3.725E+1	3.691E+0	1.830E+0	0.000E+0
3.738E+1	3.703E+0	1.842E+0	0.000E+0
3.759E+1	3.741E+0	1.818E+0	0.000E+0
3.779E+1	3.749E+0	1.773E+0	0.000E+0
3.791E+1	3.767E+0	1.737E+0	0.000E+0
3.804E+1	3.776E+0	1.714E+0	0.000E+0
3.817E+1	3.780E+0	1.683E+0	0.000E+0
3.829E+1	3.787E+0	1.655E+0	0.000E+0
3.842E+1	3.791E+0	1.574E+0	0.000E+0
