13.8,0.0154092
13.79,0.0164362
13.8,0.0149092
13.8,0.0134092
13.8,0.0129092
13.8,0.0119092
13.79,0.0134362
13.98,0.0154211
14,0.0158665
14.01,0.0153391
14.1,0.0150922
14.15,0.0129543
14.17,0.00989899
14.17,0.010399
14.22,0.0112604
14.29,0.0105656
14.32,0.0114818
14.33,0.0124538
14.33,0.0144538
14.41,0.0142294
14.44,0.0136449
14.55,0.0118336
14.57,0.0102767
14.63,0.0111057
14.64,0.0105771
14.76,0.00773274
14.85,0.00647259
14.87,0.00741457
14.93,0.00724002
14.94,0.00821086
15.01,0.0090062
15.04,0.0094182
15.08,0.0108006
15.17,0.00853482
15.28,0.00670784
15.31,0.00611825
15.34,0.00452849
15.37,0.00293855
15.4,0.00384844
15.42,0.00228827
15.55,0.00089524
15.59,0.000773644
15.63,0.000151737
15.68,-0.000501087
15.73,0.0008456
15.77,0.000722599
15.81,0.00159929
15.85,0.00247566
15.96,0.00263408
15.99,0.00204051
16.02,0.00444676
16.07,0.00329013
16.11,0.00366448
16.15,0.00653851
16.46,0.00805166
16.56,0.0112293
16.73,0.0121769
16.87,0.0142177
16.95,0.0154535
17.09,0.0154883
17.13,0.0158547
17.19,0.0161537
17.23,0.0175193
17.32,0.0172157
17.36,0.0175803
17.48,0.0181722
17.61,0.0172269
17.73,0.0168129
17.8,0.0180701
17.95,0.0170466
18.05,0.0171952
18.21,0.0151288
18.46,0.0137339
18.48,0.0106618
18.52,0.00951728
18.58,0.00779998
18.62,0.00715472
18.63,0.00711835
18.76,0.00564385
19.12,0.00181263
19.28,0.00171285
19.31,0.00359984
19.69,-0.00234689
19.9,-0.0031585
19.91,-0.00919736
20.11,-0.0129787
20.32,-0.0168075
20.53,-0.018645
20.77,-0.0156126
20.96,-0.0138866
21.02,-0.0121325
21.09,-0.00842021
21.21,-0.00291573
21.29,-0.00324764
21.34,0.000544282
21.5,0.00437516
21.68,0.0111164
21.78,0.0161922
21.91,0.0181377
22.01,0.021209
22.14,0.0236487
22.23,0.0237588
22.29,0.0229981
22.49,0.0221238
22.6,0.0196396
22.64,0.018963
22.68,0.016286
22.79,0.0142977
23.04,0.0121792
23.16,0.00863804
23.25,0.00823029
23.33,0.00836652
23.44,0.00536429
23.47,0.00472691
23.58,0.00122168
23.69,-0.000285916
23.73,0.000528919
23.75,-0.00206378
23.8,-0.00429587
23.81,-0.00234235
23.81,-0.00334235
23.88,-0.00716823
23.97,-0.00958864
24.05,-0.0124637
24.11,-0.0137457
24.14,-0.013887
24.29,-0.0170962
24.34,-0.0183336
24.37,-0.0184762
24.42,-0.0207144
24.54,-0.0227879
24.6,-0.0240757
24.68,-0.0234606
24.72,-0.0251535
24.88,-0.0269282
24.93,-0.0276713
25.02,-0.0306102
25.12,-0.0315996
25.18,-0.0328942
25.21,-0.0330418
25.26,-0.0337882
25.32,-0.0360844
25.35,-0.0357328
25.44,-0.038179
25.52,-0.039077
25.6,-0.0394762
25.61,-0.0405262
25.66,-0.0417765
25.75,-0.0397282
25.82,-0.0335806
25.97,-0.0298389
26.02,-0.0180927
26.21,-0.00956144
26.26,-0.00781754
26.32,-0.00262551
26.43,0.00680805
26.48,0.00854979
26.52,0.0138428
26.59,0.0154799
26.62,0.0213241
26.91,0.0328087
27.02,0.0322296
27.03,0.0341768
27.12,0.033701
27.13,0.0351481
27.15,0.0360421
27.16,0.0374891
27.18,0.036883
27.23,0.0366174
27.32,0.0356382
27.54,0.03096
27.58,0.0287447
27.73,0.0184348
28.12,0.00780851
28.26,0.00403797
28.29,0.000372361
28.37,-0.00207013
28.59,-0.0152934
28.83,-0.0201387
28.88,-0.0224204
29,-0.0305984
29.22,-0.0333488
29.23,-0.0339058
29.38,-0.0412641
29.6,-0.0450307
29.76,-0.0514579
29.95,-0.0555654
30.15,-0.0617388
30.26,-0.0618875
30.44,-0.0384541
31.25,0.00666797
31.45,0.0234438
31.57,0.0362056
31.74,0.0466549
31.9,0.0551609
32.06,0.0561619
32.21,0.0512208
32.29,0.0512171
32.39,0.0415857
32.67,0.0278074
33.03,0.00899844
33.15,0.000723186
33.32,-0.0103799
33.44,-0.019162
33.65,-0.0290373
33.88,-0.0420535
34.12,-0.0546467
34.31,-0.0589159
34.35,-0.061684
34.61,-0.0719343
34.89,-0.076834
34.91,-0.0839703
35.05,-0.0899264
35.27,-0.0914366
35.66,-0.0751371
35.86,-0.0600334
35.98,-0.039375
36.08,-0.0300784
36.22,-0.000566546
36.39,0.0247285
36.47,0.0456595
36.7,0.0660166
36.85,0.0779396
37.02,0.0822137
37.55,0.0788556
37.56,0.0602822
37.84,0.0372213
37.97,0.0147592
38.27,-0.00447356
38.53,-0.0304228
38.85,-0.0583401
39.27,-0.076043
39.38,-0.0873876
39.73,-0.101091
39.88,-0.108756
40.26,-0.120229
40.34,-0.114859
40.59,-0.104334
40.74,-0.0810246
41.02,-0.0237594
41.26,0.0423129
41.58,0.0687251
41.81,0.109353
42.06,0.119806
42.32,0.122164
42.43,0.116254
42.69,0.0980938
42.76,0.0820099
43.04,0.0591647
43.12,0.0444918
43.28,0.0246423
43.4,0.0111269
43.48,-0.00605163
43.64,-0.0249124
43.8,-0.0367781
43.98,-0.0538205
44.18,-0.0720418
44.34,-0.0874244
44.47,-0.100551
44.62,-0.107356
44.65,-0.111617
44.64,-0.11853
44.89,-0.131715
45,-0.139181
45.27,-0.14106
45.49,-0.126009
45.66,-0.0845217
46,-0.0645639
46.06,-0.0341031
46.41,0.0417374
46.46,0.0542841
46.54,0.0850579
46.64,0.106148
46.77,0.161463
47.06,0.175806
47.23,0.191742
47.34,0.200226
47.64,0.191945
47.73,0.182107
47.8,0.159454
48.04,0.140709
48.17,0.103488
48.44,0.0734412
48.6,0.0584255
48.74,0.0285951
48.88,0.000260985
49.08,-0.0231516
49.26,-0.0403796
49.36,-0.0508423
49.43,-0.0675174
49.61,-0.0897577
49.76,-0.109213
49.91,-0.119172
50.09,-0.129929
50.13,-0.135821
50.77,-0.113125
50.82,-0.10162
50.86,-0.0965175
50.9,-0.0889149
51.01,-0.0675092
51.05,-0.0554077
51.06,-0.0505074
51.06,-0.0335074
51.26,0.0079949
51.39,0.139692
51.76,0.232466
51.99,0.269637
52.01,0.161934
